일자,종가,대비,등락률,PER,선행 PER,PBR,배당수익률
1995/03/02,100.93,2.03,2.05,0.0,0.0,0.0,0.0
1995/03/03,101.37,0.44,0.44,0.0,0.0,0.0,0.0
1995/03/04,102.43,1.06,1.05,0.0,0.0,0.0,0.0
1995/03/06,104.15,1.72,1.68,0.0,0.0,0.0,0.0
1995/03/07,104.48,0.33,0.32,0.0,0.0,0.0,0.0
1995/03/08,104.67,0.19,0.18,0.0,0.0,0.0,0.0
1995/03/09,105.1,0.43,0.41,0.0,0.0,0.0,0.0
1995/03/10,105.25,0.15,0.14,0.0,0.0,0.0,0.0
1995/03/11,106.47,1.22,1.16,0.0,0.0,0.0,0.0
1995/03/13,106.42,-0.05,-0.05,0.0,0.0,0.0,0.0
1995/03/14,107.14,0.72,0.68,0.0,0.0,0.0,0.0
1995/03/15,106.87,-0.27,-0.25,0.0,0.0,0.0,0.0
1995/03/16,106.96,0.09,0.08,0.0,0.0,0.0,0.0
1995/03/17,106.95,-0.01,-0.01,0.0,0.0,0.0,0.0
1995/03/18,107.03,0.08,0.07,0.0,0.0,0.0,0.0
1995/03/20,108.02,0.99,0.92,0.0,0.0,0.0,0.0
1995/03/21,106.78,-1.24,-1.15,0.0,0.0,0.0,0.0
1995/03/22,106.21,-0.57,-0.53,0.0,0.0,0.0,0.0
1995/03/23,106.76,0.55,0.52,0.0,0.0,0.0,0.0
1995/03/24,107.72,0.96,0.9,0.0,0.0,0.0,0.0
1995/03/25,107.95,0.23,0.21,0.0,0.0,0.0,0.0
1995/03/27,107.56,-0.39,-0.36,0.0,0.0,0.0,0.0
1995/03/28,106.87,-0.69,-0.64,0.0,0.0,0.0,0.0
1995/03/29,105.5,-1.37,-1.28,0.0,0.0,0.0,0.0
1995/03/30,104.34,-1.16,-1.1,0.0,0.0,0.0,0.0
1995/03/31,104.86,0.52,0.5,0.0,0.0,0.0,0.0
1995/04/01,105.11,0.25,0.24,0.0,0.0,0.0,0.0
1995/04/03,103.86,-1.25,-1.19,0.0,0.0,0.0,0.0
1995/04/04,102.72,-1.14,-1.1,0.0,0.0,0.0,0.0
1995/04/06,102.18,-0.54,-0.53,0.0,0.0,0.0,0.0
1995/04/07,102.98,0.8,0.78,0.0,0.0,0.0,0.0
1995/04/08,102.12,-0.86,-0.84,0.0,0.0,0.0,0.0
1995/04/10,101.15,-0.97,-0.95,0.0,0.0,0.0,0.0
1995/04/11,100.55,-0.6,-0.59,0.0,0.0,0.0,0.0
1995/04/12,100.5,-0.05,-0.05,0.0,0.0,0.0,0.0
1995/04/13,100.3,-0.2,-0.2,0.0,0.0,0.0,0.0
1995/04/14,101.9,1.6,1.6,0.0,0.0,0.0,0.0
1995/04/15,102.35,0.45,0.44,0.0,0.0,0.0,0.0
1995/04/17,103.53,1.18,1.15,0.0,0.0,0.0,0.0
1995/04/18,103.47,-0.06,-0.06,0.0,0.0,0.0,0.0
1995/04/19,102.74,-0.73,-0.71,0.0,0.0,0.0,0.0
1995/04/20,102.68,-0.06,-0.06,0.0,0.0,0.0,0.0
1995/04/21,102.38,-0.3,-0.29,0.0,0.0,0.0,0.0
1995/04/22,101.15,-1.23,-1.2,0.0,0.0,0.0,0.0
1995/04/24,99.43,-1.72,-1.7,0.0,0.0,0.0,0.0
1995/04/25,99.8,0.37,0.37,0.0,0.0,0.0,0.0
1995/04/26,100.06,0.26,0.26,0.0,0.0,0.0,0.0
1995/04/27,101.46,1.4,1.4,0.0,0.0,0.0,0.0
1995/04/28,101.93,0.47,0.46,0.0,0.0,0.0,0.0
1995/04/29,101.78,-0.15,-0.15,0.0,0.0,0.0,0.0
1995/05/02,102.81,1.03,1.01,0.0,0.0,0.0,1.35
1995/05/03,104.77,1.96,1.91,0.0,0.0,0.0,1.32
1995/05/04,104.83,0.06,0.06,0.0,0.0,0.0,1.31
1995/05/06,104.35,-0.48,-0.46,0.0,0.0,0.0,1.32
1995/05/08,103.6,-0.75,-0.72,0.0,0.0,0.0,1.33
1995/05/09,102.72,-0.88,-0.85,0.0,0.0,0.0,1.34
1995/05/10,101.44,-1.28,-1.25,0.0,0.0,0.0,1.36
1995/05/11,100.6,-0.84,-0.83,0.0,0.0,0.0,1.37
1995/05/12,100.77,0.17,0.17,0.0,0.0,0.0,1.37
1995/05/13,101.1,0.33,0.33,0.0,0.0,0.0,1.37
1995/05/15,100.74,-0.36,-0.36,0.0,0.0,0.0,1.37
1995/05/16,100.57,-0.17,-0.17,0.0,0.0,0.0,1.37
1995/05/17,100.8,0.23,0.23,0.0,0.0,0.0,1.37
1995/05/18,100.21,-0.59,-0.59,0.0,0.0,0.0,1.38
1995/05/19,99.72,-0.49,-0.49,0.0,0.0,0.0,1.38
1995/05/20,99.76,0.04,0.04,0.0,0.0,0.0,1.38
1995/05/22,98.59,-1.17,-1.17,0.0,0.0,0.0,1.4
1995/05/23,97.85,-0.74,-0.75,0.0,0.0,0.0,1.41
1995/05/24,96.87,-0.98,-1.0,0.0,0.0,0.0,1.42
1995/05/25,98.33,1.46,1.51,0.0,0.0,0.0,1.4
1995/05/26,96.63,-1.7,-1.73,0.0,0.0,0.0,1.43
1995/05/27,96.1,-0.53,-0.55,0.0,0.0,0.0,1.43
1995/05/29,100.88,4.78,4.97,0.0,0.0,0.0,1.37
1995/05/30,99.96,-0.92,-0.91,0.0,0.0,0.0,1.38
1995/05/31,99.96,0.0,0.0,0.0,0.0,0.0,1.38
1995/06/01,101.03,1.07,1.07,0.0,0.0,0.0,1.37
1995/06/02,101.61,0.58,0.57,0.0,0.0,0.0,1.36
1995/06/03,101.13,-0.48,-0.47,0.0,0.0,0.0,1.37
1995/06/05,102.18,1.05,1.04,0.0,0.0,0.0,1.35
1995/06/07,102.2,0.02,0.02,0.0,0.0,0.0,1.35
1995/06/08,101.18,-1.02,-1.0,0.0,0.0,0.0,1.37
1995/06/09,100.78,-0.4,-0.4,0.0,0.0,0.0,1.37
1995/06/10,100.67,-0.11,-0.11,0.0,0.0,0.0,1.37
1995/06/12,100.48,-0.19,-0.19,0.0,0.0,0.0,1.37
1995/06/13,100.68,0.2,0.2,0.0,0.0,0.0,1.37
1995/06/14,100.53,-0.15,-0.15,0.0,0.0,0.0,1.37
1995/06/15,99.93,-0.6,-0.6,0.0,0.0,0.0,1.38
1995/06/16,99.77,-0.16,-0.16,0.0,0.0,0.0,1.38
1995/06/17,99.87,0.1,0.1,0.0,0.0,0.0,1.38
1995/06/19,100.42,0.55,0.55,0.0,0.0,0.0,1.37
1995/06/20,100.1,-0.32,-0.32,0.0,0.0,0.0,1.37
1995/06/21,99.4,-0.7,-0.7,0.0,0.0,0.0,1.38
1995/06/22,98.64,-0.76,-0.76,0.0,0.0,0.0,1.4
1995/06/23,98.84,0.2,0.2,0.0,0.0,0.0,1.4
1995/06/24,98.89,0.05,0.05,0.0,0.0,0.0,1.39
1995/06/26,98.52,-0.37,-0.37,0.0,0.0,0.0,1.4
1995/06/28,99.19,0.67,0.68,0.0,0.0,0.0,1.39
1995/06/29,100.22,1.03,1.04,0.0,0.0,0.0,1.38
1995/06/30,101.3,1.08,1.08,0.0,0.0,0.0,1.36
1995/07/01,102.87,1.57,1.55,0.0,0.0,0.0,1.34
1995/07/03,103.26,0.39,0.38,0.0,0.0,0.0,1.33
1995/07/04,102.24,-1.02,-0.99,0.0,0.0,0.0,1.35
1995/07/05,101.65,-0.59,-0.58,0.0,0.0,0.0,1.36
1995/07/06,102.91,1.26,1.24,0.0,0.0,0.0,1.44
1995/07/07,106.37,3.46,3.36,0.0,0.0,0.0,1.39
1995/07/08,106.91,0.54,0.51,0.0,0.0,0.0,1.48
1995/07/10,108.8,1.89,1.77,0.0,0.0,0.0,1.16
1995/07/11,108.77,-0.03,-0.03,0.0,0.0,0.0,1.15
1995/07/12,108.98,0.21,0.19,0.0,0.0,0.0,1.15
1995/07/13,110.85,1.87,1.72,0.0,0.0,0.0,1.14
1995/07/14,110.08,-0.77,-0.69,0.0,0.0,0.0,1.14
1995/07/15,109.36,-0.72,-0.65,0.0,0.0,0.0,1.15
1995/07/18,108.72,-0.64,-0.59,0.0,0.0,0.0,1.16
1995/07/19,107.54,-1.18,-1.09,0.0,0.0,0.0,1.34
1995/07/20,108.48,0.94,0.87,0.0,0.0,0.0,1.33
1995/07/21,108.76,0.28,0.26,0.0,0.0,0.0,1.33
1995/07/22,108.65,-0.11,-0.1,0.0,0.0,0.0,1.33
1995/07/24,108.89,0.24,0.22,0.0,0.0,0.0,1.33
1995/07/25,107.66,-1.23,-1.13,0.0,0.0,0.0,1.34
1995/07/26,106.92,-0.74,-0.69,0.0,0.0,0.0,1.35
1995/07/27,106.16,-0.76,-0.71,0.0,0.0,0.0,1.36
1995/07/28,105.38,-0.78,-0.73,0.0,0.0,0.0,1.37
1995/07/29,105.0,-0.38,-0.36,0.0,0.0,0.0,1.37
1995/07/31,105.69,0.69,0.66,0.0,0.0,0.0,1.36
1995/08/01,106.84,1.15,1.09,0.0,0.0,0.0,1.35
1995/08/02,105.64,-1.2,-1.12,0.0,0.0,0.0,1.35
1995/08/03,103.92,-1.72,-1.63,0.0,0.0,0.0,1.37
1995/08/04,103.24,-0.68,-0.65,0.0,0.0,0.0,1.37
1995/08/05,102.84,-0.4,-0.39,0.0,0.0,0.0,1.38
1995/08/07,102.29,-0.55,-0.53,0.0,0.0,0.0,1.39
1995/08/08,101.57,-0.72,-0.7,0.0,0.0,0.0,1.4
1995/08/09,104.1,2.53,2.49,0.0,0.0,0.0,1.37
1995/08/10,102.93,-1.17,-1.12,0.0,0.0,0.0,1.38
1995/08/11,102.36,-0.57,-0.55,0.0,0.0,0.0,1.39
1995/08/12,102.0,-0.36,-0.35,0.0,0.0,0.0,1.39
1995/08/14,101.87,-0.13,-0.13,0.0,0.0,0.0,1.4
1995/08/16,101.37,-0.5,-0.49,0.0,0.0,0.0,1.4
1995/08/17,101.44,0.07,0.07,0.0,0.0,0.0,1.41
1995/08/18,101.85,0.41,0.4,0.0,0.0,0.0,1.22
1995/08/19,102.57,0.72,0.71,0.0,0.0,0.0,1.47
1995/08/21,102.86,0.29,0.28,0.0,0.0,0.0,1.46
1995/08/22,103.6,0.74,0.72,0.0,0.0,0.0,1.45
1995/08/23,104.65,1.05,1.01,0.0,0.0,0.0,1.43
1995/08/24,104.92,0.27,0.26,0.0,0.0,0.0,1.43
1995/08/25,104.06,-0.86,-0.82,0.0,0.0,0.0,1.44
1995/08/26,104.09,0.03,0.03,0.0,0.0,0.0,1.44
1995/08/28,104.26,0.17,0.16,0.0,0.0,0.0,1.44
1995/08/29,103.51,-0.75,-0.72,0.0,0.0,0.0,1.45
1995/08/30,103.41,-0.1,-0.1,0.0,0.0,0.0,1.45
1995/08/31,103.45,0.04,0.04,0.0,0.0,0.0,1.45
1995/09/01,103.02,-0.43,-0.42,0.0,0.0,0.0,1.46
1995/09/02,104.13,1.11,1.08,0.0,0.0,0.0,1.44
1995/09/04,104.51,0.38,0.36,0.0,0.0,0.0,1.44
1995/09/05,105.34,0.83,0.79,0.0,0.0,0.0,1.42
1995/09/06,107.42,2.08,1.97,0.0,0.0,0.0,1.4
1995/09/07,108.61,1.19,1.11,0.0,0.0,0.0,1.38
1995/09/11,108.41,-0.2,-0.18,0.0,0.0,0.0,1.38
1995/09/12,108.29,-0.12,-0.11,0.0,0.0,0.0,1.38
1995/09/13,110.05,1.76,1.63,0.0,0.0,0.0,1.35
1995/09/14,109.88,-0.17,-0.15,0.0,0.0,0.0,1.35
1995/09/15,112.52,2.64,2.4,0.0,0.0,0.0,1.32
1995/09/16,113.47,0.95,0.84,0.0,0.0,0.0,1.3
1995/09/18,113.99,0.52,0.46,0.0,0.0,0.0,1.3
1995/09/19,112.91,-1.08,-0.95,0.0,0.0,0.0,1.32
1995/09/20,115.0,2.09,1.85,0.0,0.0,0.0,1.3
1995/09/21,115.32,0.32,0.28,0.0,0.0,0.0,1.3
1995/09/22,113.53,-1.79,-1.55,0.0,0.0,0.0,1.32
1995/09/23,112.87,-0.66,-0.58,0.0,0.0,0.0,1.32
1995/09/25,112.27,-0.6,-0.53,0.0,0.0,0.0,1.33
1995/09/26,112.11,-0.16,-0.14,0.0,0.0,0.0,1.33
1995/09/27,111.81,-0.3,-0.27,0.0,0.0,0.0,1.34
1995/09/28,112.35,0.54,0.48,0.0,0.0,0.0,1.08
1995/09/29,112.45,0.1,0.09,0.0,0.0,0.0,1.32
1995/09/30,111.97,-0.48,-0.43,0.0,0.0,0.0,1.41
1995/10/02,111.15,-0.82,-0.73,0.0,0.0,0.0,1.25
1995/10/04,112.08,0.93,0.84,0.0,0.0,0.0,1.24
1995/10/05,112.82,0.74,0.66,0.0,0.0,0.0,1.23
1995/10/06,114.32,1.5,1.33,0.0,0.0,0.0,1.21
1995/10/07,114.65,0.33,0.29,0.0,0.0,0.0,1.21
1995/10/09,115.19,0.54,0.47,0.0,0.0,0.0,1.21
1995/10/10,114.56,-0.63,-0.55,0.0,0.0,0.0,1.21
1995/10/11,115.21,0.65,0.57,0.0,0.0,0.0,1.2
1995/10/12,116.08,0.87,0.76,0.0,0.0,0.0,1.19
1995/10/13,115.81,-0.27,-0.23,0.0,0.0,0.0,1.19
1995/10/14,116.09,0.28,0.24,0.0,0.0,0.0,1.19
1995/10/16,114.93,-1.16,-1.0,0.0,0.0,0.0,1.2
1995/10/17,114.87,-0.06,-0.05,0.0,0.0,0.0,1.2
1995/10/18,114.93,0.06,0.05,0.0,0.0,0.0,1.2
1995/10/19,114.26,-0.67,-0.58,0.0,0.0,0.0,1.2
1995/10/20,113.71,-0.55,-0.48,0.0,0.0,0.0,1.21
1995/10/21,114.29,0.58,0.51,0.0,0.0,0.0,1.2
1995/10/23,111.59,-2.7,-2.36,0.0,0.0,0.0,1.23
1995/10/24,113.43,1.84,1.65,0.0,0.0,0.0,1.21
1995/10/25,114.16,0.73,0.64,0.0,0.0,0.0,1.21
1995/10/26,114.47,0.31,0.27,0.0,0.0,0.0,1.2
1995/10/27,114.47,0.0,0.0,0.0,0.0,0.0,1.2
1995/10/28,113.39,-1.08,-0.94,0.0,0.0,0.0,1.22
1995/10/30,112.23,-1.16,-1.02,0.0,0.0,0.0,1.23
1995/10/31,113.08,0.85,0.76,0.0,0.0,0.0,1.22
1995/11/01,113.81,0.73,0.65,0.0,0.0,0.0,1.21
1995/11/02,113.46,-0.35,-0.31,0.0,0.0,0.0,1.21
1995/11/03,112.87,-0.59,-0.52,0.0,0.0,0.0,1.22
1995/11/04,112.87,0.0,0.0,0.0,0.0,0.0,1.22
1995/11/06,113.07,0.2,0.18,0.0,0.0,0.0,1.21
1995/11/07,112.47,-0.6,-0.53,0.0,0.0,0.0,1.22
1995/11/08,111.56,-0.91,-0.81,0.0,0.0,0.0,1.23
1995/11/09,110.15,-1.41,-1.26,0.0,0.0,0.0,1.24
1995/11/10,109.47,-0.68,-0.62,0.0,0.0,0.0,1.25
1995/11/11,110.67,1.2,1.1,0.0,0.0,0.0,1.24
1995/11/13,108.0,-2.67,-2.41,0.0,0.0,0.0,1.27
1995/11/14,107.47,-0.53,-0.49,0.0,0.0,0.0,1.28
1995/11/15,106.01,-1.46,-1.36,0.0,0.0,0.0,1.29
1995/11/16,105.49,-0.52,-0.49,0.0,0.0,0.0,1.29
1995/11/17,107.7,2.21,2.09,0.0,0.0,0.0,1.27
1995/11/18,106.97,-0.73,-0.68,0.0,0.0,0.0,1.28
1995/11/20,105.31,-1.66,-1.55,0.0,0.0,0.0,1.3
1995/11/21,103.81,-1.5,-1.42,0.0,0.0,0.0,1.32
1995/11/22,104.11,0.3,0.29,0.0,0.0,0.0,1.31
1995/11/23,105.5,1.39,1.34,0.0,0.0,0.0,1.29
1995/11/24,106.94,1.44,1.36,0.0,0.0,0.0,1.28
1995/11/25,106.59,-0.35,-0.33,0.0,0.0,0.0,1.28
1995/11/27,107.36,0.77,0.72,0.0,0.0,0.0,1.27
1995/11/28,107.74,0.38,0.35,0.0,0.0,0.0,1.27
1995/11/29,107.13,-0.61,-0.57,0.0,0.0,0.0,1.28
1995/11/30,104.82,-2.31,-2.16,0.0,0.0,0.0,1.3
1995/12/01,105.85,1.03,0.98,0.0,0.0,0.0,1.29
1995/12/02,104.87,-0.98,-0.93,0.0,0.0,0.0,1.3
1995/12/04,105.52,0.65,0.62,0.0,0.0,0.0,1.3
1995/12/05,107.05,1.53,1.45,0.0,0.0,0.0,1.28
1995/12/06,107.77,0.72,0.67,0.0,0.0,0.0,1.27
1995/12/07,108.74,0.97,0.9,0.0,0.0,0.0,1.26
1995/12/08,108.52,-0.22,-0.2,0.0,0.0,0.0,1.26
1995/12/09,108.88,0.36,0.33,0.0,0.0,0.0,1.26
1995/12/11,106.76,-2.12,-1.95,0.0,0.0,0.0,1.28
1995/12/12,106.28,-0.48,-0.45,0.0,0.0,0.0,1.28
1995/12/13,104.75,-1.53,-1.44,0.0,0.0,0.0,1.3
1995/12/14,102.48,-2.27,-2.17,0.0,0.0,0.0,1.33
1995/12/15,101.39,-1.09,-1.06,0.0,0.0,0.0,1.34
1995/12/16,99.57,-1.82,-1.8,0.0,0.0,0.0,1.36
1995/12/18,97.69,-1.88,-1.89,0.0,0.0,0.0,1.39
1995/12/19,100.6,2.91,2.98,0.0,0.0,0.0,1.35
1995/12/20,100.74,0.14,0.14,0.0,0.0,0.0,1.35
1995/12/21,101.71,0.97,0.96,0.0,0.0,0.0,1.34
1995/12/22,101.0,-0.71,-0.7,0.0,0.0,0.0,1.34
1995/12/23,100.83,-0.17,-0.17,0.0,0.0,0.0,1.35
1995/12/26,99.05,-1.78,-1.77,0.0,0.0,0.0,1.37
1995/12/27,100.01,0.96,0.97,0.0,0.0,0.0,1.36
1996/01/03,100.66,0.65,0.65,0.0,0.0,0.0,1.35
1996/01/04,97.15,-3.51,-3.49,0.0,0.0,0.0,1.4
1996/01/05,97.13,-0.02,-0.02,0.0,0.0,0.0,1.39
1996/01/06,97.21,0.08,0.08,0.0,0.0,0.0,1.39
1996/01/08,98.21,1.0,1.03,0.0,0.0,0.0,1.38
1996/01/09,100.04,1.83,1.86,0.0,0.0,0.0,1.36
1996/01/10,100.4,0.36,0.36,0.0,0.0,0.0,1.35
1996/01/11,100.03,-0.37,-0.37,0.0,0.0,0.0,1.36
1996/01/12,99.28,-0.75,-0.75,0.0,0.0,0.0,1.37
1996/01/13,98.69,-0.59,-0.59,0.0,0.0,0.0,1.38
1996/01/15,97.7,-0.99,-1.0,0.0,0.0,0.0,1.39
1996/01/16,98.18,0.48,0.49,0.0,0.0,0.0,1.39
1996/01/17,96.92,-1.26,-1.28,0.0,0.0,0.0,1.4
1996/01/18,96.11,-0.81,-0.84,0.0,0.0,0.0,1.41
1996/01/19,95.9,-0.21,-0.22,0.0,0.0,0.0,1.41
1996/01/20,95.26,-0.64,-0.67,0.0,0.0,0.0,1.42
1996/01/22,95.17,-0.09,-0.09,0.0,0.0,0.0,1.42
1996/01/23,96.17,1.0,1.05,0.0,0.0,0.0,1.4
1996/01/24,98.04,1.87,1.94,0.0,0.0,0.0,1.38
1996/01/25,98.3,0.26,0.27,0.0,0.0,0.0,1.38
1996/01/26,98.14,-0.16,-0.16,0.0,0.0,0.0,1.38
1996/01/27,97.76,-0.38,-0.39,0.0,0.0,0.0,1.39
1996/01/29,98.57,0.81,0.83,0.0,0.0,0.0,1.38
1996/01/30,98.78,0.21,0.21,0.0,0.0,0.0,1.37
1996/01/31,99.02,0.24,0.24,0.0,0.0,0.0,1.37
1996/02/01,99.61,0.59,0.6,0.0,0.0,0.0,1.36
1996/02/02,99.36,-0.25,-0.25,0.0,0.0,0.0,1.36
1996/02/03,99.75,0.39,0.39,0.0,0.0,0.0,1.35
1996/02/05,100.62,0.87,0.87,0.0,0.0,0.0,1.34
1996/02/06,99.41,-1.21,-1.2,0.0,0.0,0.0,1.36
1996/02/07,99.75,0.34,0.34,0.0,0.0,0.0,1.35
1996/02/08,100.36,0.61,0.61,0.0,0.0,0.0,1.34
1996/02/09,99.58,-0.78,-0.78,0.0,0.0,0.0,1.37
1996/02/10,98.67,-0.91,-0.91,0.0,0.0,0.0,1.39
1996/02/12,97.64,-1.03,-1.04,0.0,0.0,0.0,1.4
1996/02/13,96.86,-0.78,-0.8,0.0,0.0,0.0,1.41
1996/02/14,97.87,1.01,1.04,0.0,0.0,0.0,1.4
1996/02/15,97.97,0.1,0.1,0.0,0.0,0.0,1.4
1996/02/16,99.18,1.21,1.24,0.0,0.0,0.0,1.38
1996/02/17,100.49,1.31,1.32,0.0,0.0,0.0,1.36
1996/02/21,99.75,-0.74,-0.74,0.0,0.0,0.0,1.37
1996/02/22,99.67,-0.08,-0.08,0.0,0.0,0.0,1.38
1996/02/23,98.94,-0.73,-0.73,0.0,0.0,0.0,1.39
1996/02/24,97.9,-1.04,-1.05,0.0,0.0,0.0,1.4
1996/02/26,96.89,-1.01,-1.03,0.0,0.0,0.0,1.41
1996/02/27,96.99,0.1,0.1,0.0,0.0,0.0,1.41
1996/02/28,96.54,-0.45,-0.46,0.0,0.0,0.0,1.42
1996/02/29,96.22,-0.32,-0.33,0.0,0.0,0.0,1.42
1996/03/02,96.64,0.42,0.44,0.0,0.0,0.0,1.41
1996/03/04,96.42,-0.22,-0.23,0.0,0.0,0.0,1.42
1996/03/05,96.94,0.52,0.54,0.0,0.0,0.0,1.41
1996/03/06,96.2,-0.74,-0.76,0.0,0.0,0.0,1.42
1996/03/07,95.19,-1.01,-1.05,0.0,0.0,0.0,1.43
1996/03/08,95.92,0.73,0.77,0.0,0.0,0.0,1.42
1996/03/09,97.43,1.51,1.57,0.0,0.0,0.0,1.4
1996/03/11,95.64,-1.79,-1.84,0.0,0.0,0.0,1.43
1996/03/12,95.03,-0.61,-0.64,0.0,0.0,0.0,1.46
1996/03/13,94.21,-0.82,-0.86,0.0,0.0,0.0,1.47
1996/03/14,94.87,0.66,0.7,0.0,0.0,0.0,1.46
1996/03/15,96.34,1.47,1.55,0.0,0.0,0.0,1.44
1996/03/16,96.29,-0.05,-0.05,0.0,0.0,0.0,1.44
1996/03/18,96.09,-0.2,-0.21,0.0,0.0,0.0,1.44
1996/03/19,96.87,0.78,0.81,0.0,0.0,0.0,1.43
1996/03/20,98.21,1.34,1.38,0.0,0.0,0.0,1.42
1996/03/21,97.92,-0.29,-0.3,0.0,0.0,0.0,1.42
1996/03/22,98.28,0.36,0.37,0.0,0.0,0.0,1.41
1996/03/23,97.7,-0.58,-0.59,0.0,0.0,0.0,1.42
1996/03/25,97.09,-0.61,-0.62,0.0,0.0,0.0,1.43
1996/03/26,96.67,-0.42,-0.43,0.0,0.0,0.0,1.43
1996/03/27,96.43,-0.24,-0.25,0.0,0.0,0.0,1.44
1996/03/28,96.3,-0.13,-0.13,0.0,0.0,0.0,1.44
1996/03/29,97.62,1.32,1.37,0.0,0.0,0.0,1.42
1996/03/30,98.26,0.64,0.66,0.0,0.0,0.0,1.41
1996/04/01,98.87,0.61,0.62,0.0,0.0,0.0,1.4
1996/04/02,99.57,0.7,0.71,0.0,0.0,0.0,1.39
1996/04/03,99.35,-0.22,-0.22,0.0,0.0,0.0,1.39
1996/04/04,98.87,-0.48,-0.48,0.0,0.0,0.0,1.4
1996/04/06,98.33,-0.54,-0.55,0.0,0.0,0.0,1.4
1996/04/08,98.36,0.03,0.03,0.0,0.0,0.0,1.4
1996/04/09,97.64,-0.72,-0.73,0.0,0.0,0.0,1.42
1996/04/10,97.58,-0.06,-0.06,0.0,0.0,0.0,1.42
1996/04/12,100.1,2.52,2.58,0.0,0.0,0.0,1.39
1996/04/13,100.71,0.61,0.61,0.0,0.0,0.0,1.38
1996/04/15,102.4,1.69,1.68,0.0,0.0,0.0,1.36
1996/04/16,102.29,-0.11,-0.11,0.0,0.0,0.0,1.36
1996/04/17,103.82,1.53,1.5,0.0,0.0,0.0,1.35
1996/04/18,105.8,1.98,1.91,0.0,0.0,0.0,1.32
1996/04/19,107.06,1.26,1.19,0.0,0.0,0.0,1.35
1996/04/20,106.11,-0.95,-0.89,0.0,0.0,0.0,1.36
1996/04/22,106.94,0.83,0.78,0.0,0.0,0.0,1.35
1996/04/23,105.81,-1.13,-1.06,0.0,0.0,0.0,1.37
1996/04/24,107.81,2.0,1.89,0.0,0.0,0.0,1.34
1996/04/25,109.01,1.2,1.11,0.0,0.0,0.0,1.33
1996/04/26,108.87,-0.14,-0.13,0.0,0.0,0.0,1.33
1996/04/27,109.02,0.15,0.14,0.0,0.0,0.0,1.33
1996/04/29,110.92,1.9,1.74,0.0,0.0,0.0,1.3
1996/04/30,110.11,-0.81,-0.73,0.0,0.0,0.0,1.31
1996/05/02,107.52,-2.59,-2.35,0.0,0.0,0.0,1.34
1996/05/03,107.98,0.46,0.43,0.0,0.0,0.0,1.34
1996/05/04,107.5,-0.48,-0.44,0.0,0.0,0.0,1.34
1996/05/06,108.39,0.89,0.83,0.0,0.0,0.0,1.33
1996/05/07,109.8,1.41,1.3,0.0,0.0,0.0,1.32
1996/05/08,108.62,-1.18,-1.07,0.0,0.0,0.0,1.33
1996/05/09,106.38,-2.24,-2.06,0.0,0.0,0.0,1.36
1996/05/10,106.77,0.39,0.37,0.0,0.0,0.0,1.35
1996/05/11,107.06,0.29,0.27,0.0,0.0,0.0,1.35
1996/05/13,107.92,0.86,0.8,0.0,0.0,0.0,1.34
1996/05/14,106.59,-1.33,-1.23,0.0,0.0,0.0,1.35
1996/05/15,105.88,-0.71,-0.67,0.0,0.0,0.0,1.36
1996/05/16,103.98,-1.9,-1.79,0.0,0.0,0.0,1.38
1996/05/17,103.54,-0.44,-0.42,0.0,0.0,0.0,1.39
1996/05/18,102.31,-1.23,-1.19,0.0,0.0,0.0,1.4
1996/05/20,102.99,0.68,0.66,0.0,0.0,0.0,1.39
1996/05/21,101.04,-1.95,-1.89,0.0,0.0,0.0,1.42
1996/05/22,101.29,0.25,0.25,0.0,0.0,0.0,1.41
1996/05/23,100.35,-0.94,-0.93,0.0,0.0,0.0,1.42
1996/05/25,99.56,-0.79,-0.79,0.0,0.0,0.0,1.43
1996/05/27,101.0,1.44,1.45,0.0,0.0,0.0,1.42
1996/05/28,99.01,-1.99,-1.97,0.0,0.0,0.0,1.44
1996/05/29,97.89,-1.12,-1.13,0.0,0.0,0.0,1.46
1996/05/30,98.49,0.6,0.61,0.0,0.0,0.0,1.45
1996/05/31,98.95,0.46,0.47,0.0,0.0,0.0,1.44
1996/06/01,99.47,0.52,0.53,0.0,0.0,0.0,1.44
1996/06/03,98.29,-1.18,-1.19,0.0,0.0,0.0,1.45
1996/06/04,99.58,1.29,1.31,0.0,0.0,0.0,1.43
1996/06/05,99.5,-0.08,-0.08,0.0,0.0,0.0,1.44
1996/06/07,98.47,-1.03,-1.04,0.0,0.0,0.0,1.45
1996/06/08,97.92,-0.55,-0.56,0.0,0.0,0.0,1.46
1996/06/10,96.66,-1.26,-1.29,0.0,0.0,0.0,1.47
1996/06/11,96.47,-0.19,-0.2,0.0,0.0,0.0,1.48
1996/06/12,94.95,-1.52,-1.58,0.0,0.0,0.0,1.5
1996/06/13,95.24,0.29,0.31,0.0,0.0,0.0,1.5
1996/06/14,93.83,-1.41,-1.48,0.0,0.0,0.0,1.52
1996/06/15,93.4,-0.43,-0.46,0.0,0.0,0.0,1.52
1996/06/17,92.95,-0.45,-0.48,0.0,0.0,0.0,1.53
1996/06/18,93.52,0.57,0.61,0.0,0.0,0.0,1.52
1996/06/19,94.1,0.58,0.62,0.0,0.0,0.0,1.51
1996/06/20,93.29,-0.81,-0.86,0.0,0.0,0.0,1.52
1996/06/21,93.38,0.09,0.1,0.0,0.0,0.0,1.52
1996/06/22,92.45,-0.93,-1.0,0.0,0.0,0.0,1.53
