date,open,high,low,close,volume,ticker,code,name,interval
20110715,11805,12043,11805,12026,24715,117680,117680,KODEX 철강,D
20110718,11985,12530,11891,11903,8915,117680,117680,KODEX 철강,D
20110719,12043,12116,11956,11981,4786,117680,117680,KODEX 철강,D
20110720,12256,12256,12055,12141,6686,117680,117680,KODEX 철강,D
20110721,11985,12165,11985,12165,4790,117680,117680,KODEX 철강,D
20110722,12137,12297,12055,12280,5479,117680,117680,KODEX 철강,D
20110725,12215,12297,12178,12297,17535,117680,117680,KODEX 철강,D
20110726,12297,12329,12252,12329,5595,117680,117680,KODEX 철강,D
20110727,12293,12297,12157,12231,4613,117680,117680,KODEX 철강,D
20110728,11858,12399,11858,11879,2777,117680,117680,KODEX 철강,D
20110729,12153,12157,11883,11936,5584,117680,117680,KODEX 철강,D
20110801,12055,12297,12051,12219,5175,117680,117680,KODEX 철강,D
20110802,12219,12219,11862,11973,7755,117680,117680,KODEX 철강,D
20110803,11874,11874,11649,11760,8893,117680,117680,KODEX 철강,D
20110804,11760,11760,11231,11280,20514,117680,117680,KODEX 철강,D
20110805,10686,10960,10571,10870,9363,117680,117680,KODEX 철강,D
